day,original,filled,is_missing,is_interpolated,method_used,predictors_selected,uncertainty_95_log_half_width,lower_95,upper_95
185,3.0303966804476112,3.0303966804476112,False,False,,"slingshots, gurkor",,,
186,3.032312519541445,3.0323125195414455,False,False,,"slingshots, gurkor",,,
187,3.0589704600696,3.0589704600696006,False,False,,"slingshots, gurkor",,,
188,3.0469485436417543,3.0469485436417543,False,False,,"slingshots, gurkor",,,
189,3.031035468745777,3.031035468745777,False,False,,"slingshots, gurkor",,,
190,3.0361394750854,3.0361394750854,False,False,,"slingshots, gurkor",,,
191,3.0386872919940724,3.0386872919940724,False,False,,"slingshots, gurkor",,,
192,3.0444097298754844,3.0444097298754844,False,False,,"slingshots, gurkor",,,
193,3.0494846048799737,3.0494846048799737,False,False,,"slingshots, gurkor",,,
194,3.0608630380066058,3.0608630380066058,False,False,,"slingshots, gurkor",,,
195,3.058023598887378,3.058023598887378,False,False,,"slingshots, gurkor",,,
196,3.032312519541445,3.0323125195414455,False,False,,"slingshots, gurkor",,,
197,3.007927597366041,3.007927597366041,False,False,,"slingshots, gurkor",,,
198,3.0046998445862325,3.0046998445862325,False,False,,"slingshots, gurkor",,,
199,3.0262402740783787,3.026240274078379,False,False,,"slingshots, gurkor",,,
200,3.0088950438556954,3.0088950438556954,False,False,,"slingshots, gurkor",,,
201,3.014369604101071,3.014369604101071,False,False,,"slingshots, gurkor",,,
202,3.013082637818022,3.013082637818022,False,False,,"slingshots, gurkor",,,
203,3.034864521651101,3.0348645216511017,False,False,,"slingshots, gurkor",,,
204,3.0425038082222207,3.04250380822222,False,False,,"slingshots, gurkor",,,
205,3.0425038082222207,3.04250380822222,False,False,,"slingshots, gurkor",,,
206,3.045044691818911,3.045044691818911,False,False,,"slingshots, gurkor",,,
207,3.039960157573033,3.039960157573033,False,False,,"slingshots, gurkor",,,
208,3.014047929634903,3.0140479296349034,False,False,,"slingshots, gurkor",,,
209,3.0162987126376217,3.0162987126376217,False,False,,"slingshots, gurkor",,,
210,3.0188683601262727,3.0188683601262727,False,False,,"slingshots, gurkor",,,
211,3.0329507823049795,3.03295078230498,False,False,,"slingshots, gurkor",,,
212,3.023358400392445,3.0233584003924445,False,False,,"slingshots, gurkor",,,
213,3.031035468745777,3.031035468745777,False,False,,"slingshots, gurkor",,,
214,3.0329507823049795,3.03295078230498,False,False,,"slingshots, gurkor",,,
215,3.055180721369568,3.0551807213695685,False,False,,"slingshots, gurkor",,,
216,3.060232348092052,3.060232348092052,False,False,,"slingshots, gurkor",,,
217,3.0762623829742184,3.076262382974219,False,False,,"slingshots, gurkor",,,
218,3.075009057427759,3.075009057427759,False,False,,"slingshots, gurkor",,,
219,3.075009057427759,3.075009057427759,False,False,,"slingshots, gurkor",,,
220,3.097157515941692,3.097157515941692,False,False,,"slingshots, gurkor",,,
221,3.0949830339464603,3.09498303394646,False,False,,"slingshots, gurkor",,,
222,3.1008805797540373,3.1008805797540373,False,False,,"slingshots, gurkor",,,
223,3.095293796063948,3.095293796063948,False,False,,"slingshots, gurkor",,,
224,3.079079936324752,3.079079936324752,False,False,,"slingshots, gurkor",,,
225,3.079388388500969,3.079388388500969,False,False,,"slingshots, gurkor",,,
226,3.0861641812452083,3.0861641812452083,False,False,,"slingshots, gurkor",,,
227,3.087394063094667,3.087394063094667,False,False,,"slingshots, gurkor",,,
228,3.11337970506873,3.11337970506873,False,False,,"slingshots, gurkor",,,
229,3.1118589563733985,3.1118589563733985,False,False,,"slingshots, gurkor",,,
230,3.125208490182904,3.125208490182904,False,False,,"slingshots, gurkor",,,
231,3.1366781465699685,3.1366781465699685,False,False,,"slingshots, gurkor",,,
232,3.1366781465699685,3.1366781465699685,False,False,,"slingshots, gurkor",,,
233,3.1645206892281057,3.1645206892281057,False,False,,"slingshots, gurkor",,,
234,3.14539468682052,3.14539468682052,False,False,,"slingshots, gurkor",,,
235,3.1363770132385222,3.1363770132385222,False,False,,"slingshots, gurkor",,,
236,3.144494434963672,3.144494434963672,False,False,,"slingshots, gurkor",,,
237,3.162138175815816,3.162138175815816,False,False,,"slingshots, gurkor",,,
238,3.1468943611892453,3.1468943611892453,False,False,,"slingshots, gurkor",,,
239,3.128232132652147,3.128232132652147,False,False,,"slingshots, gurkor",,,
240,3.128232132652147,3.128232132652147,False,False,,"slingshots, gurkor",,,
241,3.130346419353059,3.130346419353059,False,False,,"slingshots, gurkor",,,
242,3.124603304271694,3.124603304271694,False,False,,"slingshots, gurkor",,,
243,3.134268024538748,3.1342680245387484,False,False,,"slingshots, gurkor",,,
244,3.105156131206173,3.1051561312061726,False,False,,"slingshots, gurkor",,,
245,3.0713555111722965,3.0713555111722965,False,False,,"slingshots, gurkor",,,
246,3.080313503646259,3.0803135036462588,False,False,,"slingshots, gurkor",,,
247,3.0527128631979075,3.0527128631979075,False,False,,"slingshots, gurkor",,,
248,3.0651577025091554,3.0651577025091554,False,False,,"slingshots, gurkor",,,
249,3.068258645293115,3.0682586452931147,False,False,,"slingshots, gurkor",,,
250,3.0408287429786265,3.0408287429786265,False,False,,"slingshots, gurkor",,,
251,3.030773933033034,3.0307739330330343,False,False,,"slingshots, gurkor",,,
252,3.055518709786343,3.055518709786343,False,False,,"slingshots, gurkor",,,
253,3.048341523713638,3.0483415237136375,False,False,,"slingshots, gurkor",,,
254,3.053960320688609,3.053960320688609,False,False,,"slingshots, gurkor",,,
255,3.0632951737343013,3.0632951737343013,False,False,,"slingshots, gurkor",,,
256,3.089851914171455,3.089851914171455,False,False,,"slingshots, gurkor",,,
257,3.111250385762129,3.1112503857621285,False,False,,"slingshots, gurkor",,,
258,3.0990462568096158,3.0990462568096158,False,False,,"slingshots, gurkor",,,
259,3.1042406485169862,3.1042406485169862,False,False,,"slingshots, gurkor",,,
260,3.070117253099979,3.070117253099979,False,False,,"slingshots, gurkor",,,
261,3.066398569802231,3.0663985698022316,False,False,,"slingshots, gurkor",,,
262,3.032033160114937,3.032033160114937,False,False,,"slingshots, gurkor",,,
263,3.0395742604924747,3.0395742604924747,False,False,,"slingshots, gurkor",,,
264,3.048341523713638,3.0483415237136375,False,False,,"slingshots, gurkor",,,
265,3.053648518546099,3.053648518546099,False,False,,"slingshots, gurkor",,,
266,3.0480289726480976,3.048028972648098,False,False,,"slingshots, gurkor",,,
267,3.037691271254308,3.037691271254308,False,False,,"slingshots, gurkor",,,
268,3.0660884143035334,3.066088414303534,False,False,,"slingshots, gurkor",,,
269,3.066398569802231,3.0663985698022316,False,False,,"slingshots, gurkor",,,
270,3.091079885226093,3.0910798852260934,False,False,,"slingshots, gurkor",,,
271,3.0608095050456083,3.0608095050456083,False,False,,"slingshots, gurkor",,,
272,3.0508404309821766,3.050840430982177,False,False,,"slingshots, gurkor",,,
273,3.047091068872111,3.0470910688721107,False,False,,"slingshots, gurkor",,,
274,3.0673287912086638,3.0673287912086633,False,False,,"slingshots, gurkor",,,
275,3.029514024090165,3.0295140240901643,False,False,,"slingshots, gurkor",,,
276,3.024467549213835,3.024467549213835,False,False,,"slingshots, gurkor",,,
277,3.03612095134406,3.0361209513440603,False,False,,"slingshots, gurkor",,,
278,3.0149757295036435,3.0149757295036435,False,False,,"slingshots, gurkor",,,
279,2.9727412839722693,2.9727412839722693,False,False,,"slingshots, gurkor",,,
280,2.99619404311906,2.9961940431190595,False,False,,"slingshots, gurkor",,,
281,3.0222562638746497,3.02225626387465,False,False,,"slingshots, gurkor",,,
282,3.061431168683861,3.061431168683861,False,False,,"slingshots, gurkor",,,
283,3.061431168683861,3.061431168683861,False,False,,"slingshots, gurkor",,,
284,3.052400895057356,3.052400895057356,False,False,,"slingshots, gurkor",,,
285,3.053648518546099,3.053648518546099,False,False,,"slingshots, gurkor",,,
286,3.033920724479892,3.0339207244798914,False,False,,"slingshots, gurkor",,,
287,3.0704268786011992,3.0704268786011997,False,False,,"slingshots, gurkor",,,
288,3.081238257021237,3.0812382570212375,False,False,,"slingshots, gurkor",,,
289,3.0784926484980466,3.0784926484980466,False,False,,"slingshots, gurkor",,,
290,3.0726858644134247,3.072685864413425,False,False,,"slingshots, gurkor",,,
291,3.0564119465207544,3.0564119465207544,False,False,,"slingshots, gurkor",,,
292,3.056720046729818,3.056720046729818,False,False,,"slingshots, gurkor",,,
293,3.0628735767034003,3.0628735767034,False,False,,"slingshots, gurkor",,,
294,3.0781873839502354,3.0781873839502354,False,False,,"slingshots, gurkor",,,
295,3.0693174988402547,3.069317498840255,False,False,,"slingshots, gurkor",,,
296,3.0554874030694985,3.0554874030694985,False,False,,"slingshots, gurkor",,,
297,3.082762219009072,3.0827622190090724,False,False,,"slingshots, gurkor",,,
298,3.07604942704826,3.07604942704826,False,False,,"slingshots, gurkor",,,
299,3.06717148407016,3.06717148407016,False,False,,"slingshots, gurkor",,,
300,3.0622589484005,3.0622589484005,False,False,,"slingshots, gurkor",,,
301,3.0622589484005,3.0622589484005,False,False,,"slingshots, gurkor",,,
302,3.0622589484005,3.0622589484005,False,False,,"slingshots, gurkor",,,
303,3.0784926484980457,3.0784926484980457,False,False,,"slingshots, gurkor",,,
304,3.0876323156767045,3.0876323156767045,False,False,,"slingshots, gurkor",,,
305,3.094918755737321,3.094918755737321,False,False,,"slingshots, gurkor",,,
306,3.0985536100627167,3.0985536100627167,False,False,,"slingshots, gurkor",,,
307,3.1100275067644887,3.110027506764489,False,False,,"slingshots, gurkor",,,
308,3.1012761101443607,3.1012761101443607,False,False,,"slingshots, gurkor",,,
309,3.1009737638759955,3.100973763875995,False,False,,"slingshots, gurkor",,,
310,3.0864157298570745,3.0864157298570745,False,False,,"slingshots, gurkor",,,
311,3.101880687524146,3.101880687524146,False,False,,"slingshots, gurkor",,,
312,3.114240860198687,3.114240860198687,False,False,,"slingshots, gurkor",,,
313,3.090063615948465,3.090063615948465,False,False,,"slingshots, gurkor",,,
314,3.095524950907403,3.095524950907403,False,False,,"slingshots, gurkor",,,
315,3.090063615948465,3.090063615948465,False,False,,"slingshots, gurkor",,,
316,3.1045993883103864,3.1045993883103864,False,False,,"slingshots, gurkor",,,
317,3.1003689561148486,3.1003689561148486,False,False,,"slingshots, gurkor",,,
318,3.1178464051487063,3.117846405148706,False,False,,"slingshots, gurkor",,,
319,3.1259390877158104,3.125939087715811,False,False,,"slingshots, gurkor",,,
320,3.115142756079844,3.115142756079844,False,False,,"slingshots, gurkor",,,
321,3.121146723511235,3.121146723511235,False,False,,"slingshots, gurkor",,,
322,3.135793232867922,3.135793232867922,False,False,,"slingshots, gurkor",,,
323,3.129825848367777,3.1298258483677777,False,False,,"slingshots, gurkor",,,
324,3.115443312467453,3.115443312467453,False,False,,"slingshots, gurkor",,,
325,3.119647142586625,3.1196471425866243,False,False,,"slingshots, gurkor",,,
326,3.1033914598536545,3.1033914598536545,False,False,,"slingshots, gurkor",,,
327,3.1003689561148486,3.1003689561148486,False,False,,"slingshots, gurkor",,,
328,3.116645160504255,3.1166451605042553,False,False,,"slingshots, gurkor",,,
329,3.1154433124674528,3.1154433124674528,False,False,,"slingshots, gurkor",,,
330,3.1154433124674528,3.1154433124674528,False,False,,"slingshots, gurkor",,,
331,3.12743474030396,3.12743474030396,False,False,,"slingshots, gurkor",,,
332,3.135197160081967,3.135197160081967,False,False,,"slingshots, gurkor",,,
333,3.128331684813229,3.128331684813229,False,False,,"slingshots, gurkor",,,
334,3.1202470876093664,3.120247087609367,False,False,,"slingshots, gurkor",,,
335,3.1154433124674528,3.1154433124674528,False,False,,"slingshots, gurkor",,,
336,3.1094249919447208,3.1094249919447203,False,False,,"slingshots, gurkor",,,
337,3.1094249919447208,3.1094249919447203,False,False,,"slingshots, gurkor",,,
338,3.0766604693520594,3.0766604693520594,False,False,,"slingshots, gurkor",,,
339,3.045912368458857,3.045912368458857,False,False,,"slingshots, gurkor",,,
340,3.052711583850827,3.052711583850827,False,False,,"slingshots, gurkor",,,
341,3.0341214757729333,3.0341214757729333,False,False,,"slingshots, gurkor",,,
342,3.044674021914996,3.044674021914996,False,False,,"slingshots, gurkor",,,
343,3.0437448312860425,3.043744831286042,False,False,,"slingshots, gurkor",,,
344,3.0400243682828085,3.0400243682828085,False,False,,"slingshots, gurkor",,,
345,3.0400243682828085,3.0400243682828085,False,False,,"slingshots, gurkor",,,
346,3.058259941376273,3.058259941376273,False,False,,"slingshots, gurkor",,,
347,3.067478177348153,3.0674781773481525,False,False,,"slingshots, gurkor",,,
348,3.042815271015993,3.042815271015993,False,False,,"slingshots, gurkor",,,
349,3.050550338171532,3.050550338171532,False,False,,"slingshots, gurkor",,,
350,3.0462218526423936,3.0462218526423936,False,False,,"slingshots, gurkor",,,
351,3.050550338171532,3.050550338171532,False,False,,"slingshots, gurkor",,,
352,3.01538180356156,3.0153818035615596,False,False,,"slingshots, gurkor",,,
353,3.011929708731224,3.011929708731224,False,False,,"slingshots, gurkor",,,
354,3.004147165959956,3.0041471659599557,False,False,,"slingshots, gurkor",,,
355,2.985989762106926,2.985989762106926,False,False,,"slingshots, gurkor",,,
356,2.9800102785712133,2.9800102785712137,False,False,,"slingshots, gurkor",,,
357,2.938992470862759,2.9389924708627584,False,False,,"slingshots, gurkor",,,
358,2.9280566778820183,2.9280566778820187,False,False,,"slingshots, gurkor",,,
359,2.9619773532617675,2.9619773532617675,False,False,,"slingshots, gurkor",,,
360,2.974646935612972,2.974646935612972,False,False,,"slingshots, gurkor",,,
361,2.959116953434429,2.959116953434429,False,False,,"slingshots, gurkor",,,
362,2.949236783623579,2.949236783623579,False,False,,"slingshots, gurkor",,,
363,2.9796951358480195,2.979695135848019,False,False,,"slingshots, gurkor",,,
364,2.9815853414379125,2.9815853414379125,False,False,,"slingshots, gurkor",,,
365,2.974962775079704,2.974962775079704,False,False,,"slingshots, gurkor",,,
