day,gurkor_logreturn,guitars_logreturn,slingshots_logreturn,stocks_logreturn,sugar_logreturn,water_logreturn,tranquillity_logreturn
1081,0.0015409637050531578,0.013477259289857716,0.006474152981863808,-0.008187387071833052,-0.004893510724370613,0.004265076790797238,-0.011105110042799595
1082,-0.000769798396947097,-0.002141463868660425,0.0011837888623743064,0.0026562037793822785,0.009491823482081316,-0.00025992687972165794,-0.00013719617296432737
1083,0.0,0.0054303679344278495,0.0009322962046855082,0.009348447177876725,-0.0014468458087129033,0.00021661653494334113,0.002599344712260027
1084,-0.00012843249595437289,-0.002254407267192035,-0.001991323652267254,-0.010105226288695757,-0.0119998779185336,-0.0006935535669434564,-0.001639880420064821
1085,-0.0018020543776806586,-0.005720471032401686,-0.010159767578877802,-0.006811020240311665,0.008361533696678128,-0.0013469200870836894,-0.00606643425775695
1086,0.00012896643952373362,-0.0014419691185240645,0.001593275254974425,-0.011545812989725927,-0.004652762379553474,0.00047841768404322926,-0.0041853309646229875
1087,0.002186590193550911,0.008452105484402632,0.0029164410573818376,0.0019602005097281547,0.007807751535484395,0.004153061856828471,0.001678975603650158
1088,-0.0003850697594395982,-0.002000617095928105,-6.319308587268838e-05,-0.0021267494704345744,0.0019302008746375182,-0.0009913927270512272,-0.0022400796634889438
1089,0.0010260949413588261,0.0021937370050937183,0.00031587351883672406,0.01180551844881813,0.0009618929334221474,0.0012496451520473736,0.0008413844709241455
1090,0.0006400804134385047,-0.0002575123004021227,-0.0003158735188367308,-0.00011208959500985209,0.007619396870191783,-0.000473580151107251,0.001119316294604113
1091,-0.0010245819718897986,-0.004401233609476142,-0.006237958514575076,-0.010233774805601618,0.0014138736803565135,-0.0015535192786015,0.00027937889796073734
1092,0.0010245819718897582,0.003111376760224154,0.002046752451180256,-0.0036024724241530814,0.0021122172611718042,0.000950033052793284,0.010485382438273527
1093,-0.0012811055953577972,0.001032191767885502,0.0008924298966864202,0.005578719846255324,0.005120358670280979,0.0005604078662128322,0.002311167198709525
1094,-0.0008990277861724331,0.0041044084052132175,-0.0015310044594691354,-0.005994596283667302,-0.0016226660848472961,-0.0010351646142066702,-0.002038625939745418
1095,-0.0005145669818831678,-0.005653617474521768,-0.004044755729062819,0.00460066097615451,-0.0016287516402554863,-0.0005617460874452936,0.005146050328868603
1096,0.0009000925126616021,0.003349662564956229,0.0016095729709325656,0.0034944426831670615,0.00046598124846311003,-0.00012973696344563372,0.004153395511928253
1097,0.0039638517297162475,0.006243449058765477,0.008085757154063858,0.006331592678448851,0.0,0.0024153891822733414,0.002393545762930112
1098,0.0013978766423926314,0.0025227749237030765,0.0008192454384290931,0.0027587472035534356,0.013751897699812892,0.0009881562440647606,0.0019845936221707865
1099,0.0008872209048924811,0.0,0.005443220418830672,-0.005347100807213625,0.0011265751632550014,0.0,-0.0045115017328071425
1100,0.0003796833829810158,0.006491443953223756,0.011776535782115214,0.005052731588607976,0.0051449342800800515,0.0014994152370453114,-0.0010683756480298241
1101,0.00012648739914602957,0.008709487821203406,0.009161028408809896,-0.002301589028947586,0.0,0.0,0.0
1102,-0.0001264873991459881,-0.002557905058095526,-0.0030919233909094,-0.003534861674612521,0.014434075655785552,0.0013237440993335663,0.002134129512689242
1103,-0.0020288246269885048,-0.0015910482117305039,-0.0027536337829122183,-0.0051770917225219286,-0.002372610470658132,-0.0004265735358180303,0.007649478033552062
1104,0.0011423798307288971,0.0,0.0007200241747148379,-0.006689873211312287,-0.0004327797885826036,0.0,0.0020867042278516247
1105,0.0015185137215413304,-0.00042935691277808574,0.0001798196762566661,-0.0032043157098494484,-0.0050082144790962275,4.267621306472697e-05,-0.0018253172311560495
1106,0.0005049936405096724,0.006698449251489869,0.004056069143051649,0.008703153156604075,0.00781360473833697,0.0021284814311483165,0.0020854516994904836
1107,-0.0017700527403812548,-0.003579953827928551,0.0005932985648176512,0.007954068625186854,-0.00021515704274775903,-0.0006374498163388337,0.0
1108,0.0010123419080437651,0.003519521839811899,0.0017750480374022415,-0.0028793610518159556,0.0012893462668696711,0.0016130592595609064,-0.0036561386987209194
1109,0.00037902066280812966,-0.002667367011866984,-0.0008274529920955092,-0.012264308938557927,-0.003879579483362655,-0.0005511621049959484,0.0005241937653932189
1110,-0.0007583723962620007,-0.00036500448869834784,-0.0003551058921522077,0.008856346913092759,0.006660100315765196,-0.0021263971284300907,0.0022207917822945245
1111,-0.00025308536957772824,0.0,0.002656243643740733,0.006227153579524911,0.0038207972119235906,0.0,-0.0035324644251034376
1112,0.0006324371030315719,-0.005019386036595427,0.002932451937534295,-0.008033197550448474,-0.004888122600205891,-0.0010671155840724401,-0.0015792544016927615
1113,-0.0010123419080438035,0.0100415864818709,0.0009342181217971462,0.0029573966806423816,-0.010600989406579199,-0.0016699537257608163,0.0013164438146109044
1114,-0.0005070572460446539,-0.003564019505486601,0.002500798704128376,0.0038527022395361587,0.0006565299540593184,-0.0021504028976525613,-0.005023858247695909
1115,0.0005070572460446308,0.006143222269019509,0.00467204891357064,-0.014531180917448578,0.0034848289839377548,0.001162539831779793,0.0
1116,0.0,0.005821569760624041,0.0,0.003934447317961762,0.0017319842771891692,0.0,0.0
1117,-0.0012687548664429503,-0.0007086667037268478,-0.00132152950867432,0.0010140352521777838,-0.005435546321355537,-0.00103321495656599,0.0007971145986378276
1118,-0.00012707958595562456,-0.004515277419859921,0.002924939227302881,-0.005785347915959415,0.011656714679006135,0.00021545591646166543,0.002382602950686022
1119,0.001015597029681217,0.0,-0.0013739884338924617,-0.01813424960029602,-0.001921187864926579,0.0,-0.006115052410856141
1120,0.0020335745995544653,-0.009051900875677683,0.002173478830175164,0.0034102622380057382,-0.0034365716956139933,-0.0005172738857528283,-0.000804001121761169
1121,0.0005069092864991193,0.005574168644111298,0.004653402355812446,-0.009615513522583974,0.006421425245076278,0.00034491770454258793,-0.006213961738663504
1122,0.0006328057099536991,0.006631491043802175,-0.0033431405783556733,-0.00799918995718104,0.0025422188605628325,0.002920792808038033,-0.004925888141307643
1123,0.0,-5.929339648766131e-05,0.0026652614367186555,-0.0051011786975324715,0.00021118137148598288,0.00017120113827869232,0.003836064528247636
1124,-0.00012648739914835139,0.002070467296388452,0.0024241852677148014,0.004985145562090991,-0.002116449032218747,0.0003025689471287077,0.0021769192542739307
1125,0.0027742482844673936,0.0032337787674979325,0.00530826496297383,0.00011366291691645968,0.0006360183932489847,0.0009926735336781229,-0.0008150665174438118
1126,-0.0012588254665729214,-0.004356521777475551,-0.0008338456614119134,0.0035876374327721296,-0.004471814022408364,-0.00017247596807474502,0.0016286062156656502
1127,-0.0005045536227139339,0.0003548640932037301,-0.00027830470795601835,0.004726696307863191,0.006795944745866557,0.0008186514806799709,0.0037764975522552716
1128,0.00012619337061218228,0.0007088594858343975,-0.0005013983415135274,-0.006404078480924793,-0.006779368596875581,-0.000559963208221987,0.0016084999198302823
1129,0.002139696022820264,0.007025677323092267,0.0028336336152222125,0.004585283809225107,0.005516271782427765,0.0025784430493079867,-0.002145993159109512
1130,0.0012537378276966874,0.0012758025735002056,0.0019340075051288317,-0.020563378559901115,-0.0008441100459154608,0.0008988505766079739,-0.007869343685536611
1131,0.0006255142690202539,-0.00023168551197855862,0.00032723433563893774,0.0004916643694969562,0.005457614851279494,0.0005982018602871084,-0.0010967038199269422
1132,-0.0005003393202055558,-0.0033150191713400864,0.0004903896559091678,0.007315924668365172,-0.004402733395304901,-0.0016684731937700703,0.0005486980918168245
1133,0.0006253341352592232,0.0008165625218689081,-0.0015821310098743096,-0.00014962249917949356,-0.0008437000844889627,8.571883614224355e-05,0.002460598547653903
1134,-0.0002500256153700389,0.005339400563597949,0.0038633228780443852,0.006193911195835822,-0.0025409793513631648,-0.0015885436949361518,-0.0024605985476539223
1135,0.0007496454368256227,0.0014241977802358864,-0.0016281991649167687,0.003234192362740649,-0.0004249457109130832,0.0015028248587939815,-0.0016481783800727093
1136,-0.0008747122431344688,-0.004573970471831255,-0.0051415816271071285,-0.002303373190472964,0.0004249457109130491,-0.00017148844523083692,0.0032901254470489565
1137,0.0,0.00022984625141035631,0.003943677331785332,0.004598565539325589,-0.001702283343196816,0.0015409637050517165,-0.0035654309915497348
1138,-0.0006258748480577809,0.0067828720877609,-0.0036686507366238044,0.001218374817225722,0.008236320176256471,0.0002989979339492128,-0.002208749741966117
1139,-0.001128852718492487,0.0007910648487786206,-0.0011011529274023385,0.0014302949225461399,-0.001466858510685495,0.0007252819792989669,0.0022087497419661694
1140,0.0006275026115571932,-0.0015269175194137761,0.003404525953973742,-0.0030439598642768,-0.0027373803424966185,-0.0002131925239945414,-0.0005511352032834481
1141,-0.0013817045062899012,-0.004441492701708954,0.002073529546723804,0.0027640759602587687,0.0,-0.001452491259941948,0.006296216852353707
1142,0.0017577713347277537,0.008052171701701805,-0.0010900971634512158,0.00532648091204035,-0.00961103972649595,0.001665683783936512,0.0013567473761739704
1143,0.0005009164129748345,0.002129722981621495,0.0017428445036224754,0.006960280300410766,0.0027984375710188554,0.000596382903588236,0.0018923536777022488
1144,0.0027447602426587336,0.00869005398984274,0.002168765964689439,0.015856073072286474,-0.0017199803942732814,0.0016994523032094482,-0.00121556612932913
1145,0.0,0.0007118236813536603,0.0,0.0038668618470784387,-0.005419267746078013,0.0,0.0004055668608263368
1146,0.0009938093167423607,0.0054909340911744355,-0.002984853549463624,0.00019882210638994435,-0.003284319775800328,0.0016928280326381586,-0.005438950008499116
1147,-0.0001241018673681497,0.0031757437700762523,0.004442671914830315,0.004398455702943229,0.003066136158097111,-0.00025350393670710243,-0.00606258487237953
1148,0.0004961948347854033,-0.00032189833362717654,-0.00297481660106862,-0.0025914424051641308,-0.004386850248113742,0.00042242439076370017,0.0008317164659520796
1149,0.0,-0.0022599937308986954,0.0035673424977480934,-0.009079519699316658,0.0015404431520792364,-0.0006337907656471275,0.0005535940608143587
1150,0.0004956285638114109,0.007169740336235104,0.003965208502653948,0.002514273028903888,0.0013160448916306623,0.0011823289259878902,0.0033068267524251596
1151,-0.0006196241340753941,0.008200429933633731,0.0014377980162453544,0.00044757617202189584,0.00845843704967995,-0.0013514961233373523,0.0005486980918168245
1152,-0.00012403098239549822,-0.0008339790981486869,0.0027557521455220248,-0.00019769967272178184,-0.0034502225705836153,-0.0014830305514750757,-0.005796199234289172
1153,0.0016096463942443442,0.00837095589100846,0.003210577961210965,-0.004274585143716214,0.007724809066492816,0.0004666412464509349,0.001940674390047167
1154,0.0,-0.0019491222408602948,-0.0008923682588921042,-0.0006843238084925997,0.0027560884611958795,0.0015659419422057949,0.002482477599059777
1155,-0.0009898454015006995,-0.008094611767914822,-0.005020801375052114,0.000185685969942027,-0.005743875550789521,-4.224859985679307e-05,0.007768851587964328
1156,-0.0004957700103481102,0.0018814230806569478,-0.0023986868815048306,0.009010755172548719,0.0,-0.00029585533462292294,0.00040506250277295573
1157,0.002596501433814627,0.01682670101480985,0.004361063772334687,-0.007843150882733043,-0.0023620524485329663,0.0013086891010008748,0.001616482568091694
1158,0.000246478146174772,0.008839136325493147,0.0013209283311316137,0.002760457699948446,-0.0006464319951659829,0.0008001549081553342,0.0072006261163003165
1159,0.0,-0.008387869144426135,-0.0011093096245906222,-0.007943127608781934,0.0010768527260399015,-0.0007158586187011563,0.003162352433104924
1160,-0.0007398544922248547,0.006515907272425074,-0.00031746674067582273,0.00047253106587485065,0.004493848482259934,-0.0005904179144594594,0.008064399990829323
1161,0.0008630411281112549,0.0015277325188370395,0.0008988870552209447,0.011525053296760025,0.003604124268824763,-0.0002532821700277441,0.0012867994063178343
1162,0.001352751851447564,-0.0011329641863216493,0.0015817468567829525,0.007473924170908338,-0.004030112024316012,0.0010543692527706843,0.002562216764599636
1163,0.0008586534002614125,0.006656734576996879,0.004606831336623946,-0.007399768193686721,-0.0038528102237837814,0.0013038728440947303,-0.0007670790605998962
1164,0.0009792438915509232,-0.004933829867220158,-0.0015127683273741866,0.007717238844507807,0.0025723341652574942,-0.0015988383018324117,0.000767079060599932
1165,-0.004424090704829154,-0.006135043438855396,-0.0005751899342905264,0.003194351141628531,-0.011697416350720677,-0.0023669636192506383,0.00960085073437491
1166,-0.0004943591676705579,-0.0032509095567898904,0.0020879582616646817,0.010148134975125091,0.0,-0.001358365238062008,0.001496708483900297
1167,-0.0003711390186573695,0.0025527669392707785,0.004919036287406611,0.004138943707906725,-0.00753002667090465,-0.001874716656184913,-0.005765610268988372
1168,0.0006183889438701704,0.003578551112226814,0.0005145669818834498,-0.0021033085142845515,0.006870839372222457,0.0014067956254717046,0.005142608466694248
1169,-0.001113734856600125,0.005704130901288114,-0.0007720792822865264,-0.01250651158535954,-0.008213327247732029,-8.513074258456993e-05,0.0052056468691817105
1170,-0.002859255521364209,-0.00988198452154811,-0.007273044074468508,0.0033439174348084922,0.006891943423371798,-0.0011509012979075725,-0.004084886293885177
1171,0.0002493795543128688,-0.0015018844313183565,-0.0009965097248371025,0.009230073244562986,-0.02055012820802613,0.0006397661091683824,0.0009938093167432265
1172,-0.0006237175880367911,0.005580730988137424,-0.003426508194543634,0.007847345686477153,0.0073377793176351985,0.0013616926127912562,-0.00877392430750461
1173,0.0007483536864402478,-0.014549156003821267,0.0025855649679211476,-0.0021027759135351853,-0.0015945789607070575,-0.0013190750295289776,-0.00496633026468583
1174,0.001865261916246003,-0.004683991816161163,0.001575435156543032,-0.00567776216905392,0.005893439356864341,0.0017861725373697272,0.0014065194984625256
1175,0.00012406641475771915,-0.012175316431641839,-0.003949355635916048,0.010243845396346245,0.002693307744477898,-0.0008071206075384424,0.0
1176,0.00123871870031889,0.0006913401649396173,0.0016894530691292477,-0.0013418063824057857,-0.009043418522919637,0.0013584980208005333,-0.005912357119887946
1177,0.0,0.01189778714308202,0.005653865295031807,-0.017891685427097948,-0.002520312692199067,0.001692168444749219,-0.01153990429628151
1178,-0.0004950635838480563,0.00677156071550941,0.00408957835314383,-0.0029677678396988444,0.0068394245303059166,-0.0005492318709282287,-0.0005318977785542228
1179,-0.001612865234591237,-0.005017250098545946,-0.004089578353143821,0.0011348226404290366,-0.002267861455822426,-0.00042295920941851014,-0.0034733056644696133
1180,-0.0013694261886750155,-0.013280293007522117,-0.0002080951079131476,0.004425775586177757,-0.011286994116960596,-0.002589009709557382,0.004801830658566248
1181,-0.0006238967915427937,-0.0009035071719030526,0.003575739936155106,-0.013080267847765522,0.0011652662797138646,0.0,0.0
1182,0.0,-0.009303017185429965,-0.004930794021119985,0.005847329017106382,0.002552633210865232,0.0005530517732977271,0.007365558430399316
1183,0.0,-0.0003806500429385867,0.00822130897413766,0.008785518072800489,-0.00723257593145312,-0.0008511408543058289,-0.003667164579548101
1184,0.0,-0.011186532281362056,-0.00225954833971638,-0.00018446671578216278,-0.0018861896398002214,0.0014034892401404103,-0.004627934451335081
1185,0.0013757360102961452,0.0038900597555622386,0.0024131811985458242,-0.004094490245575856,-0.004512807986609322,-0.00038232020243380573,-0.0005320606875623024
1186,0.0,0.009683606231521185,0.0,-0.003808941420782455,0.0,0.0005945749751941839,-0.0020010532187397304
1187,0.0008732047673341038,0.013267219016923782,0.005242031373245152,-0.010771450822013666,0.00023868892159172752,0.0002545688712422495,-0.006466042249229904
1188,-0.0004987591497395382,-0.008478443632389365,0.001010575166643729,-0.004247891118320732,0.012002399514935176,-0.00042436438973942557,0.0013550540849677556
1189,-0.00012477933770746677,0.003994887571316625,0.0019136383364957558,0.002279876559022529,-0.002560843282093643,0.0004243643897394389,0.004039977801736766
1190,-0.0006244350204477233,-0.002126032795070128,0.0026550180781634235,0.011959192565068973,0.0011658919267899046,-0.0006424158982679069,-0.0005364972663772445
1191,0.0007492143581552161,0.0065046234219394,0.0028870111988564392,0.0016106480544300524,-0.0006991594993822738,0.0009418850894007291,-0.0037741533281078314
1192,-0.00024959453669929087,-0.002632414908292502,0.0004462694161165706,0.006349583869946411,0.002326167756762185,0.0007691167569235637,0.002968162718978382
1193,-0.0003746609709598495,-0.01009722055183758,-0.002734391324156659,0.004889439927077561,0.00023193297315055982,8.537339950692911e-05,0.003348470573107901
1194,-0.00020830002897363395,-0.003369098102836042,-0.002065889554386533,0.0028388615778301746,0.00015462198210037322,5.691559967128608e-05,0.0018295051557136806
1195,-4.1939086987418414e-05,0.003359024346165496,-0.0013973877846164076,0.000788283228582788,7.731099105018661e-05,2.845779983564304e-05,0.0003105397383194601
1196,0.00012442185499879712,0.010087146795167036,-0.0007288860148462822,-0.0012622951206645986,0.0,0.0,-0.0012084256790747606
1197,0.004332459149123646,0.013185691248418552,0.004403223931634558,-0.002473425756054098,0.0,0.0020411410461158245,-0.001346650635273742
1198,0.0003693503966658803,-0.0032727696846622375,0.0013938963850220855,0.0003553776838855921,0.0,0.00012725335303395146,0.0013466506352737904
1199,-0.0002461986924793923,0.00356823067965695,-0.0009608288916960879,0.00012495686112641138,0.0038863300223912697,,0.006803708054941782
1200,0.00024619869247940654,-0.0027005091484306634,0.0014404473633064675,0.003819570617187634,0.0,,-0.0006623372976635201
1201,0.0008605979810658187,0.013547801029377495,0.002390179296185718,-0.0028611630430262214,0.004809511853780751,,0.004484100687334517
1202,-0.000983679881252822,-0.0017891716065525699,-0.0012890627846162456,0.0052383872954516455,0.0,,0.0
1203,0.001229252113921435,0.007372177496404796,-0.0013408595383057095,0.008684776584528466,0.005937944318948618,,-0.003954150064036414
1204,-0.002215165095571937,-0.0061084681220160844,-0.0005759238088818334,0.006059815599449656,-0.00307759710620212,,-0.0029227637391897646
1205,0.0012320419096908143,0.002307293183999462,0.0015819563717022667,-0.004243622541721171,-0.008395901835629587,,0.0037164791265512794
1206,-0.0002461289280403324,-0.0006280470825595238,0.0023383859156138904,-0.010763304868822359,0.000967787546791348,,-0.0015888840231199045
1207,-0.0004926767197715616,0.003962378101375874,0.0007608358138253073,0.01216697903765825,-0.005349719717861567,,0.0015888840231199207
1208,0.0020900270180995153,0.011977766694874388,0.0026052536549035854,-0.0051830512880937565,0.001709342309742972,,0.008636450859195535
1209,0.0004903127609759335,-0.0011121503693671366,0.0028243833464528315,-0.007232273607975304,-0.008366271402471667,,0.000517942198423564
1210,0.00012249174581343726,0.0,0.002852749545237944,-0.008328368210063058,0.004940832378670084,,-0.005207430278425254
1211,0.0012230210332763599,0.006031964769912214,0.0017676963470981731,-0.0055973894070412014,0.003181658786189339,,-0.0010490209977265933
1212,0.0006102213760772412,-0.0010495642509733103,0.0006957990517479866,-0.011407535078391793,-0.007377773379796958,,-0.0023696029305362173
1213,-0.003551278768722359,-0.005894464869353902,0.0003706375150542134,-0.0018283084076074106,0.0037045531581034203,,-0.003978297882031947
1214,-0.00012297734243377496,-0.00886502910172819,-0.0002779484779063139,0.0021362507362869183,0.0,,0.003185548379463184
1215,-0.0017253492461534864,-0.001296170250928081,0.00037055845413876777,0.0012951861524894018,0.0,,0.0010566780928288055
1216,0.0,0.006902702607861392,0.0,0.006846795188217863,-0.011209828913989849,,-0.0015859828285526914
1217,0.0018483265885872592,-0.0009208744967819856,-0.0010197975229028053,-0.0022296922883541276,0.0,,-0.0017247092362422934
1218,-0.000861573578112985,-0.005100011601210939,-0.0026067056806625805,-0.003610383939007471,0.0005044071204679478,,-0.001731585874597966
1219,0.00012318663588550257,-0.00244234453424383,-0.006917986537782233,-0.008855510612056085,0.013157683994553755,,-0.0005341876219654081
1220,-0.0018514784979526994,-0.011083581388490145,-0.008382011970411453,-0.002055081457587335,-0.008145574332588137,,0.001067718993615936
1221,0.0004944998904931623,0.0028771914855486723,0.007669859066526628,-0.004293592454975289,-0.002248293969802278,,-0.0013350594033545706
1222,0.00012353704589136228,0.011735570983654749,0.0071630053943665655,-0.008170650652947496,-0.002763815692163348,,-0.007009249927181959
1223,0.00012350191520824256,-0.006247451035613024,-0.002437229908092871,-0.006418364130561877,0.010705421793521833,,-0.000543887963261844
1224,0.0025854602567601287,-0.016949446029208722,-0.008783516570028073,-0.0012698531370502486,-0.010453437752855534,,0.0005438879632618598
1225,0.0006133237594744563,0.0013609991768406195,-0.004047597974375098,-0.011801345125448538,0.00426150962863673,,-0.0016337115763218823
1226,0.0024446700178368487,-0.013245076807681565,0.006698766326921688,-0.0039577289126604565,-0.009074387788814328,,-0.008262033860369401
1227,-0.002077091086115309,-0.024553366876651658,0.017445130628218473,-0.004054844919211501,-0.020603842070467338,,0.010167434204951118
1228,0.0018332424093535217,0.01891309952395862,0.008491364452448018,-0.0023528582945046093,0.01599454133107578,,0.009403588450165673
1229,0.0015825744953727196,-0.009759837289156756,-0.012036645217099625,-0.0009913263019073718,-0.013597325592820586,,0.0037051551646992424
1230,0.00036439197934393086,0.004045353764726946,0.009307564942213707,-0.006587289475488443,0.0,,-0.003971022624429707
1231,-0.001703117797954808,0.0102325422891364,0.00823401839573388,-0.018289661846572994,0.0,,-0.002132819421774399
1232,-0.0010983988817321595,-0.008166655551552516,-0.0004397919179913567,0.003186900563313719,0.0031758421734497558,,0.0002671759431539918
1233,0.00012218159650231148,0.007379380605075919,0.0020972203955507166,-0.0018434978549287432,-0.0005276968837609997,,0.0008005430504619852
1234,0.0014635042725699126,-0.003787558049554445,-0.001999450363190868,-0.007207337867092178,-0.0005283388509310513,,-0.002406069765879889
1235,-0.0004872869873400907,-0.009819200104091255,-0.007593443921417023,-0.006330656990872002,-0.016705693502853426,,0.00026800030588604464
1236,-0.00012190722379071878,0.0008123078849974942,-0.0012952127665542248,-0.00263016830946285,-0.0024793282288196354,,0.0032031698881523772
1237,0.0,-0.0005800648410128373,0.0,-0.005172525252796338,0.002753937458268146,,0.001725236268716364
1238,0.0004874237121125822,-0.0038479827257463894,-0.01445668395370018,-0.012159689429163864,-0.014798993749336646,,-0.0005301123415632755
1239,0.00036520911632445546,0.00011710785615147097,0.003646749381180023,0.014127618965963415,0.0042398105873969905,,0.0030393469806962313
1240,0.00024330223712139455,-0.0031730491606148784,0.007655421094381083,-0.0023151591910906748,-0.011399459744093947,,0.003932666310187297
1241,0.0004861959443171255,0.01796460431724671,0.0063853313908312365,-0.004198258057060333,0.027956527692521323,,-0.0013069359303419807
1242,-0.0001214979674738696,0.0023138348226241535,-0.004730109903130123,0.002474967615377515,0.020363349491325754,,-0.005267432453864244
1243,0.0009710333433866921,0.0033640329463719416,-0.0018562837514324276,-0.0021489337586495807,-0.025538446885700332,,0.001322859633534128
1244,-0.0008495353759127915,0.005328833505065631,0.005346614103215579,0.0052528472728654374,0.015343886229651146,,-0.0005286604206094596
1245,0.0009707620290106177,0.0011019911568694938,-0.000745570109123828,-0.007388575356216718,0.011226752423936021,,-0.005322302908287364
1246,-0.001092259996484442,-0.01154320474438966,-0.008794229828451253,0.004108214329023308,0.0,,-0.005117327520988897
1247,0.00012149796747388881,0.0025356220825590897,0.0006594439466798544,-0.0014262333174765698,-0.026570638653587154,,0.0
1248,-0.00036459592059024916,0.008236482554799066,0.0037348041514109406,-0.0014877033021618014,0.0070662738654478155,,0.0008120185885149971
1249,0.0,0.003896520510602816,0.0,-0.0076662210121613795,0.016140732683779458,,0.0004054406535964387
1250,0.0,0.0009278050895835664,-0.00025134237746443064,0.0007336993063076385,0.0,0.0012557921479624467,-0.002030998940333231
1251,0.00024364347449820574,0.015739745247073975,0.00519820063832447,0.005019864343524856,0.007723282645570943,0.00020894611030920147,-0.0038167996743387767
1252,0.00012177049901803444,-0.003166194936666191,-0.002541343787402696,-0.002417131215258496,-0.0030728511348947327,0.0013348798734231727,0.001366996664994016
1253,0.00036510677383878566,-0.0026562436437413896,0.002093950588433436,-0.002620133615934521,-0.006994455394154217,-0.00041670937941275693,-0.001093252891733091
1254,-0.00012166815653257296,0.009278797810782504,-0.0028943092243584726,-0.0077409489715694075,-0.006313295649020577,0.0012570037195026099,-0.0005476602010777239
1255,-0.0014626827698803523,0.003325554277941624,0.005818862241675763,-0.002631478051948115,0.002114645599255133,-0.0009214468305615278,-0.0033005439304824953
1256,-0.0015901519707672521,0.0021686370397715443,0.003885339777307291,-0.0021319583553184277,-0.009867723137904029,0.0009632843607625638,-0.0006907818887632799
1257,0.0004898979446770262,-0.00247932822882046,-0.004676494693862753,0.0013983713248999596,0.016670064930544248,-0.000251085658508557,0.003305777954867343
1258,0.0013443768441556464,-0.008526621434501794,-0.00522802766165289,0.0053287602511445575,-0.006526941031464534,0.0001255609747780948,-0.0012367198159875968
1259,0.0019480581332549907,-0.009182720813548153,-0.01085412317684038,-0.004808610538492918,-0.010921197230942923,0.002129001099001413,-0.004148020854216451
1260,0.0019393589889733426,0.004669012523087649,-0.0008225276737135183,-0.0013503382187185177,-0.004065188638649808,0.0014965652167958639,-0.00027794847790534895
1261,-0.0009685969599632837,-0.0038604208132388958,-0.0002540476714180797,-0.007703459990699794,-0.00027237033310696115,-0.0004982822788543272,-0.010696062537699873
1262,0.00024235183770812067,0.013050504682661364,0.004499977263494568,-0.003677669978816734,0.0016316655958313717,-4.154934056419115e-05,-0.0019993862168511327
1263,-0.000848823772463764,-0.00020909701025089358,0.002207601472942349,-0.002227288372877232,0.013363961557981408,-0.0009150926287548814,0.006253039044748184
1264,0.0012120981407007403,0.0011375740046041705,-0.00818399302690819,-0.008445949944951358,-0.01065806818205605,0.0018697232117987179,0.0022516938678887218
1265,0.0012087246374767242,-0.011618161807442096,0.0011204977016434092,-0.0018788695483137321,-0.023556032349045748,0.0005800537731851608,-0.0008430176996500342
1266,-0.00012072119102130473,0.007467167416318072,0.003243287750144142,0.007218775843885961,-0.015362033681324019,8.280161739040296e-05,-0.003388530703132082
1267,-0.00012075475731980748,0.0005210492309513275,-0.0031415675290679054,0.0004279065272340126,0.0,0.0004964784557879447,0.0
1268,0.0,0.0,0.0,0.0008069198569842173,0.00962868992838176,0.0,0.0
1269,-0.00036246585654126117,0.0,5.085117761497761e-05,0.0009987659523261222,0.0,0.0,0.0
1270,-0.0004837588714091094,0.0135343510776872,0.00736109964636653,-0.004757365285854856,-0.008744479615680518,-0.0006620974803544737,-0.001704231677723454
1271,-0.0012117599432360047,-0.0023788697261326744,0.004377303624876698,0.01078585936735892,0.014192946689400233,-0.002242060622270123,0.011514462849728301
1272,0.0036251836695024176,0.012062425651551476,0.002467588921997197,0.0012809668884082113,0.0,0.0006239565489303512,0.0
1273,0.0037145015895482547,0.005396250721156552,0.0004918397829246048,-0.006312770287848428,-0.00660427476031165,0.0038486494010289397,-0.018399063800440617
1274,0.00023855780984676436,-0.00623623120854664,-0.006188398835121842,-0.00601507190012781,-0.002903048790276247,-0.0004534421465431091,0.0005779035874737029
1275,-0.0010745435961870926,-0.0022313517927933005,-0.0014483987865998606,0.003069481803032736,0.0029030487902762057,0.0006182128900188403,0.0
1276,0.001789431793663602,-0.0051005810404131675,-0.006806867739884951,0.0032957587656795577,0.0,0.0025459847761675563,-0.0034790131189732978
1277,0.0021376309698186847,-0.004805030763675019,-0.014677697840610848,-0.0004072775272807067,0.00230854753231977,0.0008181117271027755,-0.0005825547243758615
1278,0.0,-0.011492532897142096,0.0014693399097072876,0.0012124654000175593,-0.011371905027413635,0.000653381572269129,-0.005278458410793991
1279,-0.0007113752317864132,0.0022398445716281263,0.008404957830002254,-0.0003016017929478976,0.0017690227388458175,-0.0002449029098187329,0.009340026254143149
1280,-0.001188220937936397,-0.0013529434054051184,0.003989542787246855,0.0034106576102237774,0.011612843809012504,0.00032650653311699614,0.002303954909564543
1281,-0.00011900109182634414,0.00015632412979514173,-0.003989542787246886,-0.0017264729277453763,0.0,-0.0002856797897811216,-0.001438538850555946
1282,-0.0015499888147185099,0.00805227953851294,0.006983114360985964,0.006811186865570588,0.024775835444855978,-0.0001224917458136633,-0.0026014389511843376
1283,0.0,0.006799468315970018,0.0,-0.0005610169933854666,0.004843483085341621,0.0002857603499569989,0.0014471672234606012
